ElementId,Category,FamilyAndType,Mark,LocationType,Model_X_ft,Model_Y_ft,Model_Z_ft,Tag_U_ft,Tag_V_ft,ViewLocal_U_ft,ViewLocal_V_ft,BBox_Min_X,BBox_Min_Y,BBox_Max_X,BBox_Max_Y
1593713,Curtain Wall Mullions,"2.5"" x 5"" rectangular",,Point,57.8571,-25.8714,7.4375,57.8571,-25.8714,57.8571,-25.8714,57.7266,-26.0916,57.9876,-25.6513
1593714,Curtain Wall Mullions,"2.5"" x 5"" rectangular",,Point,64.0123,-25.0611,7.4375,64.0123,-25.0611,64.0123,-25.0611,63.8819,-25.2812,64.1428,-24.8410
1593725,Doors,Door-Curtain-Wall-Double-Storefront,109A,BBoxCenter,61.1264,-26.9225,4.6562,61.1264,-26.9225,61.1264,-26.9225,57.9468,-28.8735,64.3061,-24.9714
1593730,Curtain Panels,Solid,,BBoxCenter,54.8313,-28.6653,8.3854,54.8313,-28.6653,54.8313,-28.6653,53.2583,-28.9739,56.4044,-28.3567
1593732,Curtain Wall Mullions,"5"" V Corner",,Point,56.6952,-28.3779,7.4375,56.6952,-28.3779,56.6952,-28.3779,56.3446,-28.6252,56.9289,-28.0409
1593734,Curtain Panels,Solid,,BBoxCenter,56.5774,-27.1641,8.3854,56.5774,-27.1641,56.5774,-27.1641,56.3558,-28.0762,56.7990,-26.2520
1593737,Curtain Panels,Solid,,BBoxCenter,65.5830,-25.9785,8.3854,65.5830,-25.9785,65.5830,-25.9785,65.3615,-26.8906,65.8046,-25.0664
1593740,Curtain Panels,Solid,,BBoxCenter,67.6581,-26.9766,8.3854,67.6581,-26.9766,67.6581,-26.9766,66.0851,-27.2852,69.2312,-26.6680
1593742,Curtain Wall Mullions,"2.5"" x 5"" rectangular",,Point,69.4187,-26.7028,7.4375,69.4187,-26.7028,69.4187,-26.7028,69.1850,-26.9365,69.4459,-26.4963
1593745,Curtain Wall Grids,Grid Line,,BBoxCenter,59.7520,-27.9754,12.8229,59.7520,-27.9754,59.7520,-27.9754,59.6868,-28.4712,59.8173,-27.4797
1593748,Curtain Wall Mullions,"4"" x 6.25"" rectangular (Off Center)",,Point,59.7520,-27.9754,9.2292,59.7520,-27.9754,59.7520,-27.9754,59.7126,-28.1923,62.7549,-27.2844
1593750,Curtain Wall Grids,Grid Line,,BBoxCenter,62.7264,-27.5839,12.8229,62.7264,-27.5839,62.7264,-27.5839,62.6611,-28.0796,62.7916,-27.0881
1593753,Curtain Wall Mullions,"4"" x 6.25"" rectangular (Off Center)",,Point,62.7264,-27.5839,9.2292,62.7264,-27.5839,62.7264,-27.5839,62.6869,-27.8007,66.0184,-26.8547
1593755,Curtain Wall Grids,Grid Line,,BBoxCenter,65.9900,-27.1542,12.0833,65.9900,-27.1542,65.9900,-27.1542,65.9247,-27.6499,66.0552,-26.6585
1593756,Curtain Panels,Glazed,,BBoxCenter,67.6663,-27.0386,10.8229,67.6663,-27.0386,67.6663,-27.0386,66.1014,-27.2852,69.2312,-26.7920
1593758,Curtain Wall Mullions,"4"" x 6.25"" rectangular (Off Center)",,Point,65.9900,-27.1542,9.2292,65.9900,-27.1542,65.9900,-27.1542,65.9505,-27.3711,69.2406,-26.4305
1593759,Curtain Wall Mullions,"2.5"" x 6.25"" rectangular",,Point,65.9900,-27.1542,9.5625,65.9900,-27.1542,65.9900,-27.1542,65.8473,-27.3847,66.1218,-26.8411
1593760,Curtain Wall Grids,Grid Line,,BBoxCenter,56.4886,-28.4051,12.0833,56.4886,-28.4051,56.4886,-28.4051,56.4234,-28.9008,56.5539,-27.9094
1593761,Curtain Panels,Solid,,BBoxCenter,61.2447,-27.8210,10.3785,61.2447,-27.8210,61.2447,-27.8210,56.5837,-28.5361,65.9057,-27.1058
1593763,Curtain Wall Mullions,"4"" x 6.25"" rectangular (Off Center)",,Point,56.4886,-28.4051,9.2292,56.4886,-28.4051,56.4886,-28.4051,56.4492,-28.6220,59.7807,-27.6759
1593764,Curtain Wall Mullions,"2.5"" x 6.25"" rectangular",,Point,56.4886,-28.4051,9.5625,56.4886,-28.4051,56.4886,-28.4051,56.3459,-28.6356,56.6204,-28.0920
1593787,Curtain Wall Mullions,"2.5"" x 5"" rectangular",,Point,53.0599,-28.8565,12.3333,53.0599,-28.8565,53.0599,-28.8565,53.0327,-29.0630,53.2936,-28.6227
1593795,Ceilings,"5/8"" GWB on Mtl. Stud",,BBoxCenter,61.0809,-26.5765,9.4062,61.0809,-26.5765,61.0809,-26.5765,56.6243,-28.0512,65.5374,-25.1018
1594372,Walls,Block 41 Storefront,,CurveMidpt,14.7917,-30.4219,8.0833,14.7917,-30.4219,14.7917,-30.4219,6.6667,-30.9219,22.9167,-29.9219
1594373,Curtain Panels,Solid,,BBoxCenter,8.4479,-30.4635,8.4479,8.4479,-30.4635,8.4479,-30.4635,6.8750,-30.5677,10.0208,-30.3594
1594375,Curtain Wall Mullions,"2.5"" x 5"" rectangular",,Point,22.9167,-30.4219,7.3333,22.9167,-30.4219,22.9167,-30.4219,22.7083,-30.6302,22.9167,-30.2135
1594377,Walls,Block 41 Storefront,,CurveMidpt,33.1370,-30.4219,8.0833,33.1370,-30.4219,33.1370,-30.4219,25.0000,-30.9219,41.2740,-29.9219
1594378,Curtain Panels,Solid,,BBoxCenter,26.7812,-30.4635,8.4479,26.7812,-30.4635,26.7812,-30.4635,25.2083,-30.5677,28.3542,-30.3594
1594380,Curtain Wall Mullions,"2.5"" x 5"" rectangular",,Point,41.2740,-30.4219,7.3333,41.2740,-30.4219,41.2740,-30.4219,41.0657,-30.6302,41.2740,-30.2135
1594383,Curtain Panels,Glazed,,BBoxCenter,8.4479,-30.5260,10.7604,8.4479,-30.5260,8.4479,-30.5260,6.8750,-30.5677,10.0208,-30.4844
1594384,Curtain Wall Mullions,"2.5"" x 5"" rectangular",,Point,22.9167,-30.4219,9.3333,22.9167,-30.4219,22.9167,-30.4219,22.7083,-30.6302,22.9167,-30.2135
1594385,Curtain Wall Mullions,"2.5"" x 5"" rectangular",,Point,6.6667,-30.4219,9.3333,6.6667,-30.4219,6.6667,-30.4219,6.6667,-30.6302,6.8750,-30.2135
1594386,Curtain Wall Mullions,"2.5"" x 5"" rectangular",,Point,10.0208,-30.4219,9.3333,10.0208,-30.4219,10.0208,-30.4219,6.8750,-30.6302,10.0208,-30.2135
1594388,Curtain Panels,Glazed,,BBoxCenter,26.7812,-30.5260,10.7604,26.7812,-30.5260,26.7812,-30.5260,25.2083,-30.5677,28.3542,-30.4844
1594389,Curtain Wall Mullions,"2.5"" x 5"" rectangular",,Point,41.2740,-30.4219,9.3333,41.2740,-30.4219,41.2740,-30.4219,41.0657,-30.6302,41.2740,-30.2135
1594390,Curtain Wall Mullions,"2.5"" x 5"" rectangular",,Point,25.0000,-30.4219,9.3333,25.0000,-30.4219,25.0000,-30.4219,25.0000,-30.6302,25.2083,-30.2135
1594391,Curtain Wall Mullions,"2.5"" x 5"" rectangular",,Point,28.3542,-30.4219,9.3333,28.3542,-30.4219,28.3542,-30.4219,25.2083,-30.6302,28.3542,-30.2135
1594393,Curtain Wall Grids,Grid Line,,BBoxCenter,16.4167,-30.4219,11.8750,16.4167,-30.4219,16.4167,-30.4219,16.4167,-30.9219,16.4167,-29.9219
1594395,Curtain Panels,Glazed,,BBoxCenter,18.0625,-30.5260,10.7604,18.0625,-30.5260,18.0625,-30.5260,16.5208,-30.5677,19.6042,-30.4844
1594397,Curtain Wall Mullions,"2.5"" x 5"" rectangular",,Point,19.6042,-30.4219,9.3333,19.6042,-30.4219,19.6042,-30.4219,16.4166,-30.6302,19.6042,-30.2135
1594399,Curtain Wall Mullions,"2.5"" x 5"" rectangular",,Point,16.4167,-30.4219,9.4375,16.4167,-30.4219,16.4167,-30.4219,16.3125,-30.6302,16.5208,-30.2135
1594400,Curtain Wall Grids,Grid Line,,BBoxCenter,13.4167,-30.4219,11.8750,13.4167,-30.4219,13.4167,-30.4219,13.4167,-30.9219,13.4167,-29.9219
1594402,Curtain Panels,Glazed,,BBoxCenter,14.9167,-30.5260,10.7604,14.9167,-30.5260,14.9167,-30.5260,13.5208,-30.5677,16.3125,-30.4844
1594404,Curtain Wall Mullions,"2.5"" x 5"" rectangular",,Point,16.4167,-30.4219,9.3333,16.4167,-30.4219,16.4167,-30.4219,13.4167,-30.6302,16.4167,-30.2135
1594406,Curtain Wall Mullions,"2.5"" x 5"" rectangular",,Point,13.4167,-30.4219,9.4375,13.4167,-30.4219,13.4167,-30.4219,13.3125,-30.6302,13.5208,-30.2135
1594407,Curtain Wall Grids,Grid Line,,BBoxCenter,19.7083,-30.4219,12.0833,19.7083,-30.4219,19.7083,-30.4219,19.7083,-30.9219,19.7083,-29.9219
1594408,Curtain Panels,Solid,,BBoxCenter,21.2604,-30.4635,8.4479,21.2604,-30.4635,21.2604,-30.4635,19.8125,-30.5677,22.7083,-30.3594
1594409,Curtain Panels,Glazed,,BBoxCenter,21.2604,-30.5260,10.7604,21.2604,-30.5260,21.2604,-30.5260,19.8125,-30.5677,22.7083,-30.4844
1594411,Curtain Wall Mullions,"2.5"" x 5"" rectangular",,Point,22.7083,-30.4219,9.3333,22.7083,-30.4219,22.7083,-30.4219,19.8125,-30.6302,22.7083,-30.2135
1594412,Curtain Wall Mullions,"2.5"" x 6.25"" rectangular",,Point,19.7083,-30.4219,7.6667,19.7083,-30.4219,19.7083,-30.4219,19.6042,-30.6406,19.8125,-30.1198
1594413,Curtain Wall Mullions,"2.5"" x 6.25"" rectangular",,Point,19.7083,-30.4219,9.3333,19.7083,-30.4219,19.7083,-30.4219,19.6042,-30.6406,19.8125,-30.1198
1594414,Curtain Wall Grids,Grid Line,,BBoxCenter,10.1250,-30.4219,12.0833,10.1250,-30.4219,10.1250,-30.4219,10.1250,-30.9219,10.1250,-29.9219
1594415,Curtain Panels,Solid,,BBoxCenter,14.9167,-30.4635,8.4479,14.9167,-30.4635,14.9167,-30.4635,10.2292,-30.5677,19.6042,-30.3594
1594416,Curtain Panels,Glazed,,BBoxCenter,11.7708,-30.5260,10.7604,11.7708,-30.5260,11.7708,-30.5260,10.2292,-30.5677,13.3125,-30.4844
1594418,Curtain Wall Mullions,"2.5"" x 5"" rectangular",,Point,13.4167,-30.4219,9.3333,13.4167,-30.4219,13.4167,-30.4219,10.2293,-30.6302,13.4167,-30.2135
1594419,Curtain Wall Mullions,"2.5"" x 6.25"" rectangular",,Point,10.1250,-30.4219,7.6667,10.1250,-30.4219,10.1250,-30.4219,10.0208,-30.6406,10.2292,-30.1198
1594420,Curtain Wall Mullions,"2.5"" x 6.25"" rectangular",,Point,10.1250,-30.4219,9.3333,10.1250,-30.4219,10.1250,-30.4219,10.0208,-30.6406,10.2292,-30.1198
1594427,Curtain Wall Grids,Grid Line,,BBoxCenter,31.7552,-30.4219,11.8750,31.7552,-30.4219,31.7552,-30.4219,31.7552,-30.9219,31.7552,-29.9219
1594429,Curtain Panels,Glazed,,BBoxCenter,33.2552,-30.5260,10.7604,33.2552,-30.5260,33.2552,-30.5260,31.8594,-30.5677,34.6510,-30.4844
1594431,Curtain Wall Mullions,"2.5"" x 5"" rectangular",,Point,34.6510,-30.4219,9.3333,34.6510,-30.4219,34.6510,-30.4219,31.8594,-30.6302,34.6510,-30.2135
1594433,Curtain Wall Mullions,"2.5"" x 5"" rectangular",,Point,31.7552,-30.4219,9.2292,31.7552,-30.4219,31.7552,-30.4219,31.6510,-30.6302,31.8594,-30.2135
1594435,Curtain Wall Grids,Grid Line,,BBoxCenter,34.7552,-30.4219,11.8750,34.7552,-30.4219,34.7552,-30.4219,34.7552,-30.9219,34.7552,-29.9219
1594437,Curtain Panels,Glazed,,BBoxCenter,36.3984,-30.5260,10.7604,36.3984,-30.5260,36.3984,-30.5260,34.8594,-30.5677,37.9375,-30.4844
1594439,Curtain Wall Mullions,"2.5"" x 5"" rectangular",,Point,37.9375,-30.4219,9.3333,37.9375,-30.4219,37.9375,-30.4219,34.8594,-30.6302,37.9375,-30.2135
1594441,Curtain Wall Mullions,"2.5"" x 5"" rectangular",,Point,34.7552,-30.4219,9.2292,34.7552,-30.4219,34.7552,-30.4219,34.6510,-30.6302,34.8594,-30.2135
1594443,Curtain Wall Grids,Grid Line,,BBoxCenter,38.0417,-30.4219,12.0833,38.0417,-30.4219,38.0417,-30.4219,38.0417,-30.9219,38.0417,-29.9219
1594444,Curtain Panels,Solid,,BBoxCenter,39.6058,-30.4635,8.4479,39.6058,-30.4635,39.6058,-30.4635,38.1458,-30.5677,41.0657,-30.3594
1594445,Curtain Panels,Glazed,,BBoxCenter,39.6058,-30.5260,10.7604,39.6058,-30.5260,39.6058,-30.5260,38.1458,-30.5677,41.0657,-30.4844
1594447,Curtain Wall Mullions,"2.5"" x 5"" rectangular",,Point,41.0657,-30.4219,9.3333,41.0657,-30.4219,41.0657,-30.4219,38.1458,-30.6302,41.0657,-30.2135
1594448,Curtain Wall Mullions,"2.5"" x 6.25"" rectangular",,Point,38.0417,-30.4219,7.6667,38.0417,-30.4219,38.0417,-30.4219,37.9375,-30.6406,38.1458,-30.1198
1594449,Curtain Wall Mullions,"2.5"" x 6.25"" rectangular",,Point,38.0417,-30.4219,9.3333,38.0417,-30.4219,38.0417,-30.4219,37.9375,-30.6406,38.1458,-30.1198
1594451,Curtain Wall Grids,Grid Line,,BBoxCenter,28.4583,-30.4219,12.0833,28.4583,-30.4219,28.4583,-30.4219,28.4583,-30.9219,28.4583,-29.9219
1594452,Curtain Panels,Solid,,BBoxCenter,33.2500,-30.4635,8.4479,33.2500,-30.4635,33.2500,-30.4635,28.5625,-30.5677,37.9375,-30.3594
1594453,Curtain Panels,Glazed,,BBoxCenter,30.1068,-30.5260,10.7604,30.1068,-30.5260,30.1068,-30.5260,28.5625,-30.5677,31.6510,-30.4844
1594455,Curtain Wall Mullions,"2.5"" x 5"" rectangular",,Point,31.6510,-30.4219,9.3333,31.6510,-30.4219,31.6510,-30.4219,28.5625,-30.6302,31.6510,-30.2135
1594456,Curtain Wall Mullions,"2.5"" x 6.25"" rectangular",,Point,28.4583,-30.4219,7.6667,28.4583,-30.4219,28.4583,-30.4219,28.3542,-30.6406,28.5625,-30.1198
1594457,Curtain Wall Mullions,"2.5"" x 6.25"" rectangular",,Point,28.4583,-30.4219,9.3333,28.4583,-30.4219,28.4583,-30.4219,28.3542,-30.6406,28.5625,-30.1198
1594497,Curtain Wall Mullions,"2.5"" x 5"" rectangular",,Point,6.6667,-30.4219,12.3333,6.6667,-30.4219,6.6667,-30.4219,6.6667,-30.6302,6.8750,-30.2135
1594510,Curtain Wall Mullions,"2.5"" x 5"" rectangular",,Point,25.0000,-30.4219,12.3333,25.0000,-30.4219,25.0000,-30.4219,25.0000,-30.6302,25.2083,-30.2135
1602066,Walls,"Chase - GWB & Metal Stud 4 1/4""",,CurveMidpt,41.6667,26.3646,8.0833,41.6667,26.3646,41.6667,26.3646,41.2500,26.1875,42.0833,26.5417
1602800,Lighting Fixtures,100W - 120V,311,Point,3.5833,-19.7500,3.0833,3.5833,-19.7500,3.5833,-19.7500,1.5832,-20.7500,3.0938,-18.7500
1602917,Lighting Fixtures,100W - 120V,312,Point,3.5833,-5.7500,3.0833,3.5833,-5.7500,3.5833,-5.7500,1.5832,-6.7500,3.0938,-4.7500
1603041,Lighting Fixtures,100W - 120V,313,Point,-20.2500,-19.7500,3.0833,-20.2500,-19.7500,-20.2500,-19.7500,-19.7604,-20.7500,-18.2499,-18.7500
1603042,Lighting Fixtures,100W - 120V,314,Point,-20.2500,-5.7500,3.0833,-20.2500,-5.7500,-20.2500,-5.7500,-19.7604,-6.7500,-18.2499,-4.7500
1603717,Stairs,Residential Lobby Stair Landing Support,,Point,-0.0104,0.0000,0.0000,-0.0104,0.0000,-0.0104,0.0000,-18.2604,-10.4479,-11.9271,-5.2708
1607299,Railings,Glass Panel - Bottom Fill (Extension Bottom),,BBoxCenter,-15.3542,-6.7135,7.0899,-15.3542,-6.7135,-15.3542,-6.7135,-15.6354,-16.6979,-15.0729,3.2708
1607303,Railings,Glass Panel - Bottom Fill (Extension Top and Bottom),,BBoxCenter,-18.9687,-6.8958,7.0899,-18.9687,-6.8958,-18.9687,-6.8958,-19.1354,-16.6979,-18.8021,2.9062
1607309,Top Rails,"Elliptical - 1 1/2"" x 1 1/8"" (Extension Bottom)",,BBoxCenter,-15.3646,-6.7135,5.0625,-15.3646,-6.7135,-15.3646,-6.7135,-15.6354,-16.6979,-15.0937,3.2708
1607323,Top Rails,"Elliptical - 1 1/2"" x 1 1/8"" (Extension Top and Bottom)",,BBoxCenter,-19.0104,-6.8958,5.0625,-19.0104,-6.8958,-19.0104,-6.8958,-19.1354,-16.6979,-18.8854,2.9062
1607964,Railings,Glass Panel - Bottom Fill,,BBoxCenter,-6.6146,-2.1875,15.0052,-6.6146,-2.1875,-6.6146,-2.1875,-15.6354,-7.6458,2.4063,3.2708
1607968,Railings,Glass Panel - Bottom Fill (Extension Top),,BBoxCenter,-8.3542,-3.9427,15.0052,-8.3542,-3.9427,-8.3542,-3.9427,-19.1354,-11.1458,2.4271,3.2604
1607982,Top Rails,"Elliptical - 1 1/2"" x 1 1/8""",,BBoxCenter,-15.0937,-2.1875,16.3990,-15.0937,-2.1875,-15.0937,-2.1875,-15.6354,-7.6458,-14.5521,3.2708
1607998,Top Rails,"Elliptical - 1 1/2"" x 1 1/8"" (Extension Top)",,BBoxCenter,-8.3646,-4.0208,16.3959,-8.3646,-4.0208,-8.3646,-4.0208,-19.1354,-11.1458,2.4063,3.1042
1610601,Slab Edges,Lobby Stair Nosing,,BBoxCenter,-17.2604,0.4375,9.4792,-17.2604,0.4375,-17.2604,0.4375,-19.2604,-1.1042,-15.2604,1.9792
1615230,Railings,_IBC-Pipe-Plate Stringer (Guardrail),,BBoxCenter,-104.8333,41.6042,14.4375,-104.8333,41.6042,-104.8333,41.6042,-108.9583,41.4479,-100.7083,41.7604
1615363,Handrails,Pipe - Wall Mount,,BBoxCenter,-108.6841,29.1691,13.4069,-108.6841,29.1691,-108.6841,29.1691,-109.1146,23.5208,-108.2535,34.8174
1615650,Railings,_IBC-Pipe-Plate Stringer (Guardrail),,BBoxCenter,-104.8125,41.6042,6.7233,-104.8125,41.6042,-104.8125,41.6042,-108.9375,41.4479,-100.6875,41.7604
1615736,Railings,Pipe-Wall Mount,,BBoxCenter,-100.6354,31.1875,7.9525,-100.6354,31.1875,-100.6354,31.1875,-101.3715,24.4375,-99.8994,37.9375
1615881,Handrails,Pipe - Wall Mount,,BBoxCenter,-100.6354,31.1875,7.3692,-100.6354,31.1875,-100.6354,31.1875,-101.3715,24.4375,-99.8994,37.9375
1622897,Supports,"_Stringer - 1/4"" Plate",,BBoxCenter,-40.3854,39.8541,2.3125,-40.3854,39.8541,-40.3854,39.8541,-40.3958,36.9583,-40.3750,42.7499
1622898,Supports,"_Stringer - 1/4"" Plate",,BBoxCenter,-40.8958,42.7395,2.3125,-40.8958,42.7395,-40.8958,42.7395,-41.4167,42.7291,-40.3750,42.7499
1622899,Supports,"_Stringer - 1/4"" Plate",,BBoxCenter,-48.7396,40.1213,2.3125,-48.7396,40.1213,-48.7396,40.1213,-48.7500,37.4926,-48.7292,42.7499
1622900,Supports,"_Stringer - 1/4"" Plate",,BBoxCenter,-45.0521,38.0015,2.3125,-45.0521,38.0015,-45.0521,38.0015,-45.0625,37.4926,-45.0417,38.5104
1622901,Supports,"_Stringer - 1/4"" Plate",,BBoxCenter,-44.5625,38.4999,2.3125,-44.5625,38.4999,-44.5625,38.4999,-45.0625,38.4895,-44.0625,38.5104
1622902,Supports,"_Stringer - 1/4"" Plate",,BBoxCenter,-44.0729,37.7343,2.3125,-44.0729,37.7343,-44.0729,37.7343,-44.0833,36.9583,-44.0625,38.5104
1623051,Supports,"_Stringer - 1/4"" Plate",,BBoxCenter,-48.2500,42.7395,2.3125,-48.2500,42.7395,-48.2500,42.7395,-48.7500,42.7291,-47.7500,42.7499
1623144,Supports,"_Stringer - 1/4"" Plate",,BBoxCenter,-47.7604,42.8854,2.3125,-47.7604,42.8854,-47.7604,42.8854,-47.7708,42.7291,-47.7500,43.0417
1623145,Supports,"_Stringer - 1/4"" Plate",,BBoxCenter,-41.4063,42.8854,2.3125,-41.4063,42.8854,-41.4063,42.8854,-41.4167,42.7291,-41.3958,43.0417
1623273,Railings,Pipe-Wall Mount,,BBoxCenter,-40.3854,31.4583,13.0437,-40.3854,31.4583,-40.3854,31.4583,-41.1215,23.7917,-39.6494,39.1250
1623937,Handrails,Pipe - Wall Mount,,BBoxCenter,-40.5104,31.4583,12.5854,-40.5104,31.4583,-40.5104,31.4583,-40.6354,23.7917,-40.3854,39.1250
1623957,Supports,Metal - Circular,,Point,-40.5729,26.9478,9.5917,-40.5729,26.9478,-40.5729,26.9478,-40.5971,26.2117,-40.3854,27.0728
1623958,Supports,Metal - Circular,,Point,-40.3854,23.8542,10.9167,-40.3854,23.8542,-40.3854,23.8542,-40.5104,23.8300,-39.6494,24.0417
1631814,Supports,"2'-8"" Picket",,Point,-105.3021,24.5208,8.7370,-105.3021,24.5208,-105.3021,24.5208,-105.3229,24.5000,-105.2813,24.5417
1631819,Supports,"2'-8"" Picket",,Point,45.4479,-2.7708,8.7370,45.4479,-2.7708,45.4479,-2.7708,45.4271,-2.7917,45.4687,-2.7500
1631827,Supports,"2'-8"" Picket",,Point,-44.0729,24.7917,8.7370,-44.0729,24.7917,-44.0729,24.7917,-44.0938,24.7708,-44.0521,24.8125
1637282,Railings,_IBC-Pipe-Plate Stringer (Guardrail),,BBoxCenter,-44.5625,41.8542,14.5789,-44.5625,41.8542,-44.5625,41.8542,-48.6875,41.6979,-40.4375,42.0104
1637546,Handrails,Pipe - Wall Mount,,BBoxCenter,-48.4341,29.2924,13.5457,-48.4341,29.2924,-48.4341,29.2924,-48.8646,24.1042,-48.0035,34.4806
1640037,Top Rails,"_IBC-Circular - 1 1/2"" (Extension None)",,BBoxCenter,46.4271,-7.4590,14.1707,46.4271,-7.4590,46.4271,-7.4590,46.3646,-12.1473,46.4896,-2.7708
1640056,Handrails,"_IBC-Bottom Rail Circular - 1 1/2""",,BBoxCenter,46.4271,-7.4486,11.6160,46.4271,-7.4486,46.4271,-7.4486,46.3646,-12.1473,46.4896,-2.7500
1640075,Handrails,"_IBC-Handrail Circular - 1 1/2"" (Extension None)",,BBoxCenter,46.6146,-7.4590,13.6707,46.6146,-7.4590,46.6146,-7.4590,46.5521,-12.1473,46.6771,-2.7708
1643369,Floors,Stair Landing Steel Plate,,BBoxCenter,45.9375,-1.0938,8.0729,45.9375,-1.0938,45.9375,-1.0938,41.7708,-4.0417,50.1042,1.8542
1643378,Slab Edges,_Stair Landing Plate Stringer,,BBoxCenter,44.4479,-1.5266,9.2083,44.4479,-1.5266,44.4479,-1.5266,38.7708,-4.9281,50.1250,1.8750
1645681,Handrails,Pipe - Wall Mount,,BBoxCenter,49.8091,-6.9590,13.5457,49.8091,-6.9590,49.8091,-6.9590,49.3785,-12.1473,50.2396,-1.7708
1647027,Cameras,Coord - Arch Floors,,BBoxCenter,-46.4139,-75.5549,-6.1061,-46.4139,-75.5549,-46.4139,-75.5549,-115.2050,-132.8939,22.3771,-18.2159
1647049,Cameras,Coord - Arch Stairs,,BBoxCenter,8.0931,-101.1925,3.2992,8.0931,-101.1925,8.0931,-101.1925,-42.5114,-145.1081,58.6975,-57.2770
1647566,Curtain Wall Grids,Grid Line,,BBoxCenter,47.2708,-25.9167,12.0833,47.2708,-25.9167,47.2708,-25.9167,47.2708,-26.4167,47.2708,-25.4167
1647678,Curtain Panels,Glazed,,BBoxCenter,48.3958,-26.0208,9.8750,48.3958,-26.0208,48.3958,-26.0208,47.3750,-26.0625,49.4167,-25.9792
1647679,Curtain Panels,Glazed,,BBoxCenter,45.6667,-26.0208,8.4479,45.6667,-26.0208,45.6667,-26.0208,44.1667,-26.0625,47.1667,-25.9792
1647694,Curtain Wall Mullions,"2.5"" x 5"" rectangular",,Point,43.9583,-25.9167,7.4375,43.9583,-25.9167,43.9583,-25.9167,43.9583,-26.1250,44.1667,-25.7083
1647698,Curtain Wall Mullions,"2.5"" x 5"" rectangular",,Point,47.2708,-25.9167,7.4375,47.2708,-25.9167,47.2708,-25.9167,47.1667,-26.1250,47.3750,-25.7083
1648152,Curtain Panels,Glazed,,BBoxCenter,45.6667,-26.0208,10.7604,45.6667,-26.0208,45.6667,-26.0208,44.1667,-26.0625,47.1667,-25.9792
1648163,Curtain Wall Mullions,"2.5"" x 5"" rectangular",,Point,49.6250,-25.9167,9.3333,49.6250,-25.9167,49.6250,-25.9167,49.4167,-26.1250,49.6250,-25.7083
1648164,Curtain Wall Mullions,"2.5"" x 5"" rectangular",,Point,43.9583,-25.9167,9.3333,43.9583,-25.9167,43.9583,-25.9167,43.9583,-26.1250,44.1667,-25.7083
1648165,Curtain Wall Mullions,"2.5"" x 5"" rectangular",,Point,47.2708,-25.9167,9.3333,47.2708,-25.9167,47.2708,-25.9167,47.1667,-26.1250,47.3750,-25.7083
1648212,Curtain Wall Mullions,"2.5"" x 5"" rectangular",,Point,49.6250,-25.9167,12.3333,49.6250,-25.9167,49.6250,-25.9167,49.4167,-26.1250,49.6250,-25.7083
1648279,Curtain Wall Mullions,"2.5"" x 5"" rectangular",,Point,44.1667,-25.9167,9.3333,44.1667,-25.9167,44.1667,-25.9167,44.1667,-26.1250,47.1667,-25.7083
1657165,Lighting Fixtures,150W - 120V,332,Point,41.7500,-23.3750,9.0000,41.7500,-23.3750,41.7500,-23.3750,41.6034,-24.1414,43.1362,-22.6086
1657347,Lighting Fixtures,150W - 120V,333,Point,50.1250,-23.3750,9.0000,50.1250,-23.3750,50.1250,-23.3750,48.7388,-24.1414,50.2716,-22.6086
1665020,Cameras,Coord - Arch Lighting,,BBoxCenter,-66.5204,-78.1148,-3.4506,-66.5204,-78.1148,-66.5204,-78.1148,-115.1984,-137.9548,-17.8424,-18.2748
1665567,Lighting Fixtures,100W - 120V,353,Point,41.7500,-16.6250,9.0000,41.7500,-16.6250,41.7500,-16.6250,41.5011,-17.4937,43.2385,-15.7563
1665569,Lighting Fixtures,100W - 120V,354,Point,50.1250,-16.6250,9.0000,50.1250,-16.6250,50.1250,-16.6250,48.6365,-17.4937,50.3739,-15.7563
1666728,Lighting Fixtures,100W - 120V,372,Point,-48.7500,39.7395,9.0000,-48.7500,39.7395,-48.7500,39.7395,-48.9989,38.8709,-47.2615,40.6082
1667854,Lighting Fixtures,100W - 120V,384,Point,-40.3750,39.7395,9.0000,-40.3750,39.7395,-40.3750,39.7395,-41.8635,38.8709,-40.1261,40.6082
1668628,Lighting Fixtures,100W - 120V,420,Point,-109.0000,39.7395,10.2083,-109.0000,39.7395,-109.0000,39.7395,-109.2489,38.8709,-107.5115,40.6082
1668645,Lighting Fixtures,100W - 120V,432,Point,-100.6250,39.7395,10.2083,-100.6250,39.7395,-100.6250,39.7395,-102.1135,38.8709,-100.3761,40.6082
1673837,Walls,"Chase - GWB & Metal Stud 3 1/8""",,CurveMidpt,-90.1146,21.4115,-5.9167,-90.1146,21.4115,-90.1146,21.4115,-90.3073,21.2813,-89.7917,21.5417
1673921,Walls,"Chase - GWB & Metal Stud 3 1/8""",,CurveMidpt,-89.9219,20.7865,-5.9167,-89.9219,20.7865,-89.9219,20.7865,-90.0521,20.1615,-89.7917,21.4115
1677357,Walls,"Exterior - 12 5/8"" Rainscreen w Insultation on Metal Stud",,CurveMidpt,51.4059,-27.9052,0.0000,51.4059,-27.9052,51.4059,-27.9052,50.7068,-28.9648,52.0305,-26.6250
